# Lote 23 - 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente
Victoria University (VU Sydney) | Master of Professional Accounting - VU Sydney | maestria | Contaduria | 4 semesters of study | CRICOS 103277C | https://www.vu.edu.au/vu-sydney/courses-at-vu-sydney/postgraduate-courses-vu-sydney/master-of-professional-accounting
Victoria University (VU Sydney) | Master of Supply Chain Management - VU Sydney | maestria | Negocios | 4 semesters of study | CRICOS 105071A | https://www.vu.edu.au/vu-sydney/courses-at-vu-sydney/postgraduate-courses-vu-sydney/master-of-supply-chain-management
Victoria University (VU Sydney) | Graduate Diploma in Early Childhood Education - VU Sydney | posgrado | Educacion | 2 semesters of study | CRICOS 113431D | https://www.vu.edu.au/vu-sydney/courses-at-vu-sydney/postgraduate-courses-vu-sydney/graduate-diploma-in-early-childhood-education
Victoria University (VU Sydney) | Master of Education - VU Sydney | maestria | Educacion | 4 semesters of study | CRICOS 117853E | https://www.vu.edu.au/vu-sydney/courses-at-vu-sydney/postgraduate-courses-vu-sydney/master-of-education-vu-sydney

# --- Canadian College · canadiancollege.com · Vancouver, Canada ---
Canadian College | Business Management & Co-op (Diploma) | diplomado | Negocios | 6 Semesters (18 Months) | - | https://canadiancollege.com/en/business-management-program
Canadian College | Business Management & Co-op (Certificate) | curso_corto | Negocios | 4 Semesters (12 Months) | - | https://canadiancollege.com/en/business-management-program
Canadian College | Business Management Certificate | curso_corto | Negocios | 3 Semesters (9 Months) | - | https://canadiancollege.com/en/business-management-program
Canadian College | International Business (Certificate) | curso_corto | Negocios | 2 Semesters (6 Months) | - | https://canadiancollege.com/en/business-management-program
Canadian College | Business Administration (Certificate) | curso_corto | Negocios | 1 Semester (3 Months) | - | https://canadiancollege.com/en/business-management-program
Canadian College | Hospitality Management & Co-op (Diploma) | diplomado | Hospitalidad | 8 Semesters (24 Months) | - | https://canadiancollege.com/en/hospitality-management-program
Canadian College | Hospitality Management & Co-op (Certificate) | curso_corto | Hospitalidad | 4 Semesters (12 Months) | - | https://canadiancollege.com/en/hospitality-management-program
Canadian College | Hospitality Marketing & Sales (Certificate) | curso_corto | Hospitalidad | 1 Semester (3 Months) | - | https://canadiancollege.com/en/hospitality-management-program
Canadian College | Hospitality Marketing & Sales with Co-op (Certificate) | curso_corto | Hospitalidad | 2 Semesters (6 Months) | - | https://canadiancollege.com/en/hospitality-management-program
Canadian College | International Hotel Management (Certificate) | curso_corto | Hospitalidad | 1 Semester (3 Months) | - | https://canadiancollege.com/en/hospitality-management-program
Canadian College | International Trade & Co-op (Diploma) | diplomado | Comercio Internacional | 8 Semesters (24 Months) | - | https://canadiancollege.com/en/international-trade-program
Canadian College | Trade Management & Co-op (Certificate) | curso_corto | Comercio Internacional | 4 Semesters (12 Months) | - | https://canadiancollege.com/en/international-trade-program
Canadian College | International Trade Training Intense (Certificate) | curso_corto | Comercio Internacional | 2 Semesters (6 Months) | - | https://canadiancollege.com/en/international-trade-program
Canadian College | FITT International Trade (Certificate) | curso_corto | Comercio Internacional | 1 Semester (3 Months) | - | https://canadiancollege.com/en/international-trade-program
Canadian College | Project Management & Co-op (Diploma) | diplomado | Negocios | 104 Weeks (2000 Hours, 24 Months) | - | https://canadiancollege.com/en/project-management-diploma-coop
Canadian College | Information Technology & Co-op (Diploma) | diplomado | Tecnologia | 8 Semesters (24 Months) | - | https://canadiancollege.com/en/information-technology-program
Canadian College | Information Technology (Diploma) | diplomado | Tecnologia | 4 Semesters (12 Months) | - | https://canadiancollege.com/en/information-technology-program
Canadian College | Digital Marketing & Co-op Diploma | diplomado | Marketing | 8 Semesters (24 Months) | - | https://canadiancollege.com/en/digital-marketing-program
Canadian College | Digital Marketing Diploma | diplomado | Marketing | 4 Semesters Full Time (12 Months) | - | https://canadiancollege.com/en/digital-marketing-program
Canadian College | General English (Smrt English ESL) | curso_corto | Idiomas | aprox. 2 meses por nivel · 7 niveles | - | https://canadiancollege.com/en/smrt-english-esl
Canadian College | Smrt Year | curso_corto | Idiomas | 36 - 52 weeks | - | https://canadiancollege.com/en/smrt-year
Canadian College | Smrt Year Plus | curso_corto | Idiomas | 36 - 52 weeks | - | https://canadiancollege.com/en/smrt-year

# --- ILAC International College · ilacinternationalcollege.com · Vancouver y Toronto, Canada ---
ILAC International College | Business Administration Diploma | diplomado | Negocios | 2 Year Diploma with Co-op / 104 Weeks | - | https://ilacinternationalcollege.com/business-administration-diploma/
ILAC International College | Business Administration Certificate | curso_corto | Negocios | 1 Year Certificate / 52 Weeks | - | https://ilacinternationalcollege.com/business-administration-diploma/
ILAC International College | Sales and Marketing Diploma | diplomado | Marketing | 2 Year Diploma with Co-op / 104 Weeks | - | https://ilacinternationalcollege.com/sales-and-marketing-diploma/
ILAC International College | Sales and Marketing Certificate | curso_corto | Marketing | 1 Year Certificate / 52 Weeks | - | https://ilacinternationalcollege.com/sales-and-marketing-diploma/

# --- UCEDA International · uceda.edu · varios campus, USA ---
UCEDA International | F1 Intensive ESL | curso_corto | Idiomas | 12-16 semanas por curso · 3 a 12+ meses el programa completo | - | https://uceda.edu/f1-intensive-esl/
UCEDA International | B1/B2 Part-Time ESL | curso_corto | Idiomas | 4, 6, 8 o 12 semanas | - | https://uceda.edu/part-time-esl/
UCEDA International | J1 AU Pair ESL | curso_corto | Idiomas | Semi-Intensive 36 (36 horas) o Semi-Intensive 72 (72 horas) | - | https://uceda.edu/aupair/

# --- Canadian College of Technology and Business (CCTB) · canadianctb.ca · Vancouver, Canada ---
# SIN PROGRAMAS CARGABLES · el sitio anuncia: "CCTB will not be accepting new student intakes during the 2026 calendar year". Ver NOTAS.


# RESUMEN: instituciones=10 con_programas=9 total_programas=578 sin_catalogo=1
# NOTAS:
# Canadian College of Technology and Business (CCTB) · SIN PROGRAMAS CARGABLES. El sitio publica en https://www.canadianctb.ca/programs/diplomas el aviso literal "Notice Regarding 2026 Intakes · CCTB will not be accepting new student intakes during the 2026 calendar year. This planned pause allows us to focus on supporting currently enrolled students and to undertake institutional planning initiatives." Los ~13 diplomas siguen visibles en la web "for reference" pero NO se pueden matricular en 2026, asi que caen bajo la regla de "Currently Not Accepting Enrolments" y no se cargan. Se confirma ademas el error de la ficha: el nombre real es "CANADIAN College of Technology and Business", no "Canada College", y puede_vender="Todos los programas" es FALSO — solo otorga diplomas (no hay pregrado ni posgrado). Revisar el sitio antes del intake 2027.
# Capilano University · 87 filas cargadas vs "50+" de la auditoria. El buscador /find-a-program-or-course/ lista 116 program-profiles, pero la fuente autoritativa resulto ser la pagina /international-students/international-program-availability-status/, que embebe un JSON con los 117 programas y un campo `notForInternational` por programa: ESE es el filtro real de vendibilidad. Exclusiones: 15 marcados notForInternational=yes (Health Care Assistant, Education Assistant, ambos Post-Baccalaureate Certificate in Financial Planning, ABA Autism PBC/PBD, ECCE Post-Baccalaureate Diploma, Adult Basic Education, Discover Employability, Education and Employment Access, Animation Fundamentals Citation, Tourism Marketing Citation, Indigenous Digital Filmmaking Diploma, Grip Work y Lighting for Digital Imaging and Film) · 10 "Minor in ..." (son especializaciones dentro de un grado, no credenciales autonomas) · 4 restringidos por identidad indigena o convenio con una Nacion (Lil'wat Nation Language & Culture, Sechelt Nation Language and Culture, University One for Indigenous Learners, Leadership for Indigenous Learners) · y "General Studies - Squamish" (Stand Alone Courses, no es credencial). SI se cargo "English for Academic Purposes" y sus 2 Citations por ser el producto ESL vendible. Capilano NO publica codigo oficial por programa (solo CIP code, que es una clasificacion estadistica, no un codigo de registro): todas las filas van con "-". Duraciones tomadas del mismo JSON.
# De Montfort University · 217 filas vs "~300" de la auditoria, y la brecha esta explicada. NO hay JSON de catalogo (el buscador corre client-side sobre Funnelback) ni sitemap.xml (404): la fuente enumerable son los listados A-Z paginados (?courselisting1_AtoZLetter=All&courselisting1_List_GoToPage=N), que se recorrieron completos — undergraduate 149 + postgraduate 82 + foundation 7 + distance learning 25 + part-time 90 = 241 URLs UNICAS tras deduplicar. El ~300 de la auditoria cuenta el mismo curso repetido entre listados (part-time y distance duplican masivamente a UG/PG) y probablemente incluye los ~40 modulos sueltos de "Learning Beyond Registration" y los cursos de Extended Education/ingles (CELL), que no son credenciales. De las 241 se excluyeron 24: 4 duplicados exactos de Nursing (URLs "-degree-r/" con el mismo codigo UCAS B700/B701/B702/B761) · Economics MSc (la pagina dice "we are not accepting applications for September 2026 entry") · Nursing Associate Programme (la propia pagina la llama "apprenticeship programme" y exige estar empleado como HCA en el NHS) · PQIP Probation y Low Intensity Psychological Interventions (exigen contrato con HMPPS / plaza de trainee PWP en el NHS) · Architecture PEDR ("carries no academic credits", no es curso) · V300 Independent/Supplementary Prescribing niveles 6 y 7, Practice Certificate in Independent Prescribing for Pharmacists, Practice Nursing BSc y PG Cert, Level 6 CPD for Nursing Associates (CPD clinico solo para colegiados NMC/HCPC/GPhC del Reino Unido) · 4 cursos de partners con pagina 404 (Acting Creative Performance Practice, Artistic Makeup FdA, Community Governance SLCC, Sport HNC/HND SCL) · y 5 titulos post-registro que exigen ser profesional sanitario registrado Y EJERCIENDO en UK, que se sacaron con criterio duro por la misma razon que el CPD (Advanced Clinical Practice MSc, Clinical Pharmacy MSc/PG Dip/PG Cert, District Nursing with V300 Prescribing PG Dip, Professional Clinical Practice BSc y MSc). Los Degree Apprenticeships NO aparecen en los listados A-Z: DMU los mantiene en una seccion aparte (/business/higher-degree-apprenticeships/) que no se cargo — correcto, exigen contrato laboral en UK. 21 filas marcadas "(Online)" (distance learning + partners 100% online: National Design Academy, National Motorsport Academy, y los 2 LLM a distancia) — quedan en el catalogo pero NO habilitan visa de estudio. 129 filas traen codigo UCAS real leido de la ficha; los posgrados no llevan UCAS (van con "-") y 9 fichas de partners no publican duracion. OJO DATO DEL SITIO: DMU publica el mismo codigo UCAS N820 en dos cursos distintos (Arts and Festivals Management y Politics and International Relations) — se transcribio tal cual, es error de DMU, no de la extraccion.
# Macallan College · 27 filas (26 VET + General English) vs "30+" de la auditoria; el desglose de la auditoria sumaba 28, asi que la diferencia es de 1. La URL de la ficha (https://macallan.edu.au/courses/) da 404 y /sitemap.xml tambien: el catalogo real se enumera desde el menu de la home, con una pagina por curso que si publica CRICOS y duracion. Se confirma la observacion de la auditoria: ademas de Cert/Dip/Adv Dip hay un Graduate Diploma (BSB80120) y un General English (CRICOS 089953D), que puede_vender="Vocacionales (Cert, Dip, Adv Dip)" no cubre. OJO DATO DEL SITIO: Macallan publica CRICOS DUPLICADOS en el area de salud — 119086A aparece en Certificate III in Individual Support y en Certificate IV in Ageing Support, y 119087M aparece en Certificate IV in Disability Support, Diploma of Early Childhood y Diploma of Community Services. Se transcribio lo que dice el sitio sin corregir; hay que verificarlo contra el registro CRICOS antes de publicar.
# Kangan Institute (Bendigo Kangan Institute) · SOLO 4 programas cargados, y es correcto. El catalogo domestico (https://www.kangan.edu.au/courses/department) tiene 8-10 departamentos con cientos de cursos, pero incluye Free TAFE y aprendizajes/traineeships que exigen residencia o contrato laboral en Victoria. La seccion International (/international/for-students/international-courses) lista exactamente 4 cursos vendibles a extranjeros: 1 de Community Services y 3 de Automotive — esa es la oferta real para un colombiano. La brecha 4 vs "~10 departamentos" es esperada, no un fallo de extraccion. El "International Course Guide" enlazado es el PDF de 2023 (desactualizado) y no se uso. Se confirma la correccion de la auditoria: la entidad legal es Bendigo Kangan Institute (RTO 3077 · CRICOS 01218G) y puede_vender="Todos los programas" es FALSO — solo VET, cero grados.
# Victoria University (VU Sydney) · 15 programas del campus Sydney (2 Higher Education Diplomas + 5 bachelors + 8 posgrados), todos con CRICOS y duracion oficial. Confirmado que es un SUBCONJUNTO de Victoria University: el catalogo completo de Melbourne NO se cargo y merece su propio lote. La institucion se registro como "Victoria University (VU Sydney)" y cada nombre conserva el sufijo "- VU Sydney" con el que el sitio los publica, para que no se confundan con las versiones Melbourne (mismo nombre, otro CRICOS: 00124K Melbourne vs 02475D Sydney/Brisbane). El campus lo opera Victoria University con el Education Centre of Australia como socio de entrega.
# Canadian College · 22 filas vs "~12" de la auditoria: la diferencia es que cada area de negocio publica varias credenciales escalonadas (Diploma con Co-op, Certificate con Co-op, Certificate corto), no una sola. Total: 19 programas de carrera + 3 de ingles. CONFIRMADA la observacion de las dos marcas bajo un dominio: los diplomas de carrera son de Canadian College y el ingles es de CCEL (The Canadian College of English Language) — de hecho la pagina de Smrt Year lleva el <title> "Canadian College of English Language". Se cargaron los 3 productos de ingles que viven en canadiancollege.com (General English/Smrt English ESL, Smrt Year, Smrt Year Plus); el catalogo completo de CCEL vive en su propio dominio y queda fuera de esta ficha. EXCLUIDOS: "Working Holiday" (requiere visa IEC de Canada y Colombia NO tiene acuerdo IEC, un colombiano no lo puede cursar), "Micro-credentials" y "Degree Pathways" (acuerdos de transferencia a terceros, no credenciales propias). Confirmado que NO otorga grados: solo diplomas y certificados. El sitio no publica codigo oficial por programa (los FITT/AHLEI son certificaciones de terceros, no codigos de registro).
# ILAC International College · SOLO 4 filas, y confirma la alerta de la auditoria: puede_vender="Todos los programas" es FALSO. Hay exactamente 2 programas reales (Business Administration y Sales and Marketing), cada uno en 2 versiones (2 Year Diploma with Co-op / 104 semanas y 1 Year Certificate / 52 semanas) = 4 credenciales. Los otros 4 items del menu (Accelerated Digital Marketing and Tools, AI for Non-Technical Professionals, Designing AI Workflows for Business, Intro to Project Management) son MICRO-CREDENCIALES de 8 semanas y el propio sitio advierte que "in Vancouver these programs do not require approval by the Private Training Institutions Regulatory Unit (PTIRU)... PTIRU did not review these programs" — no se cargan. "Credit Transfer Programs" tampoco es un programa. ALERTA COMERCIAL: el sitio dice literalmente "ILAC IC Programs are not eligible for Post-Graduation work permits (PGWP)" — dato relevante para una familia que compre pensando en quedarse a trabajar. Nombre corregido a "ILAC International College".
# UCEDA International · 3 programas, coincide con la auditoria. Se completa la ficha incompleta: es escuela de IDIOMAS pura (puede_vender venia vacio) y tiene varios campus en USA (ciudad venia null). Los 3 productos se diferencian por el visado del estudiante, no por el contenido: F1 Intensive ESL (visa de estudiante, 18-20 h/semana), B1/B2 Part-Time ESL (para turistas, part-time) y J1 AU Pair ESL (para au pairs J-1). El sitio publica precios en las paginas de Part-Time y Au Pair; no se transcribieron. Hay un "General ESL" que vive en otro dominio (uceda.org) y queda fuera de esta ficha. Sin codigos oficiales.
# University of Wollongong (UOW) · 199 filas. La auditoria no publico conteo ("19 areas tematicas"): el buscador JS resulto ser server-rendered via GET, y https://www.uow.edu.au/study/courses/?students=international&paginate=1000 devuelve las 550 entradas de una sola vez (617 sin filtro). De esas 550, 329 eran el MISMO grado repetido por major (URLs ?major=NNNNN, ej. Bachelor of Arts x14): se deduplico por URL base a 221 cursos unicos, y se restaron 22 de UOW College. Se recorrieron las 199 fichas individuales para leer CRICOS y duracion oficiales; 193 traen CRICOS real y 6 van con "-" porque UOW no publica un codigo unico (PhD, PhD Integrated, los 3 Master of Philosophy y el Grad Cert in Fisheries Management: el codigo depende del area de investigacion). ALERTA DE LA AUDITORIA ATENDIDA: se separaron las entidades del dominio — 0 filas de UOW Dubai / Hong Kong / Malaysia / India (viven en secciones y sitemaps aparte y no aparecen en /study/courses/), y se excluyeron 22 programas de UOW College Australia por ser proveedor distinto (los 14 Diplomas de pathway, Foundation Studies, Introduction to Academic Studies, English Plus Uni, EAP, General English y los 3 ETS de 6/12/18 semanas). Si la agencia quiere vender esos pathways e ingles, hay que cargarlos como institucion separada "UOW College Australia". Se uso el filtro students=international del propio sitio, que dejo fuera 37 cursos domestic-only (Bachelor of Computational Technology, Master of Science, Master of Indigenous Health, Master of Electrical Power Engineering, 11 Graduate Certificates online, los 3 Bachelor of Business - TAFE Diploma, los Certificates III/IV y el University Entrance Program). 1 solo programa 100% online, marcado "(Online)": Graduate Certificate in Fisheries Management and Development.
