lote,institucion,nombre,nivel,area,duracion,codigo_oficial,url_fuente,pais,ciudad,dominio,motivo_sin_pais
01,Florida Atlantic University,Psychology (B.A.),bachelor,Psicología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Psychology (M.A.),maestria,Psicología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Public Administration (M.P.A.),maestria,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Public Administration (Ph.D.),doctorado,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Public Management (B.P.M.),bachelor,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Public Safety Administration (B.P.S.A.),bachelor,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Reading Education (M.Ed.),maestria,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,"Science Education (B.S., B.S.E., B.A.)",bachelor,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Secondary Education plus Certification (M.Ed.),maestria,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,"Social Science Education (B.A., B.A.E.)",bachelor,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Social Work (B.S.W.),bachelor,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Social Work (M.S.W.),maestria,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Social Work (D.S.W.),doctorado,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Sociology (B.A.),bachelor,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Sociology (M.A.),maestria,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Special Education (Ph.D.),doctorado,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Speech - Language Pathology/Audiology (M.S.),maestria,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Studio/Fine Arts (M.F.A.),maestria,Artes,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Supply Chain Management (M.S.),maestria,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Taxation (M.TX.),maestria,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Theatre (B.F.A.),bachelor,Artes,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Theatre (B.A.),bachelor,Artes,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Theatre (M.F.A.),maestria,Artes,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Transportation and Environmental Engineering (Ph.D.),doctorado,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Urban and Regional Planning (B.U.R.P.),bachelor,Arquitectura,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Urban and Regional Planning (M.U.R.P.),maestria,Arquitectura,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Urban Design (B.U.D.),bachelor,Arquitectura,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,"Women, Gender and Sexuality Studies (M.A.)",maestria,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Actuarial Science (Undergraduate Certificate),curso_corto,Matemáticas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Addictions (Graduate Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Adult/Gerontological Nurse Practitioner (Post-Master's Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Advanced Geographic Information Systems (Undergraduate Certificate),curso_corto,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Advanced Holistic Nursing (Post-Master's Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Aerospace Engineering (Undergraduate Certificate),curso_corto,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Aerospace Engineering (Graduate Certificate),posgrado,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Applied Mental Health Services (Undergraduate Certificate),curso_corto,Psicología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Artificial Intelligence (Graduate Certificate),posgrado,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Artificial Intelligence (Undergraduate Certificate),curso_corto,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Asian Studies (Undergraduate Certificate),curso_corto,Humanidades,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Big Data Analytics: Business (Graduate Certificate),posgrado,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Big Data Analytics: Computer Science (Graduate Certificate),posgrado,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Biomedical Engineering (Graduate Certificate),posgrado,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Biomedical Engineering (Undergraduate Certificate),curso_corto,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Biomedical Science (Graduate Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Biotechnology (Undergraduate Certificate),curso_corto,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Business Analytics (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Casino and Gaming Industry Management (Undergraduate Certificate),curso_corto,Hospitalidad,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Child Welfare (Undergraduate Certificate),curso_corto,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Child Welfare (Graduate Certificate),posgrado,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Classical Studies (Undergraduate Certificate),curso_corto,Humanidades,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Clinical Nurse Leader (Post-Master's Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Club Management (Undergraduate Certificate),curso_corto,Hospitalidad,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Corrosion (Graduate Certificate),posgrado,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Crisis and Disaster Management (Graduate Certificate),posgrado,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Crisis and Emergency Management (Graduate Certificate),posgrado,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Cyber Security: Computer Science (Graduate Certificate),posgrado,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Cyber Security: Mathematics (Graduate Certificate),posgrado,Matemáticas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Cybersecurity: Computer Science (Undergraduate Certificate),curso_corto,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Cybersecurity: Information Technology (Undergraduate Certificate),curso_corto,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Cybersecurity: Mathematical Sciences (Undergraduate Certificate),curso_corto,Matemáticas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Data Science: Computer Science and Analytics (Undergraduate Certificate),curso_corto,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Data Science: Mathematical Sciences (Undergraduate Certificate),curso_corto,Matemáticas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Digital Marketing (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Diversity and Global Studies (Undergraduate Certificate),curso_corto,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Early Childhood Environmental Education (Undergraduate Certificate),curso_corto,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Energy Resilience (Graduate Certificate),posgrado,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,English as a Second Language (Graduate Certificate),posgrado,Idiomas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,English as a Second Language (Undergraduate Certificate),curso_corto,Idiomas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Environmental Education (Graduate Certificate),posgrado,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Environmental Restoration (Graduate Certificate),posgrado,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Environmental Science (Undergraduate Certificate),curso_corto,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,"Ethics, Law and Society (Undergraduate Certificate)",curso_corto,Humanidades,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Ethnic Studies (Undergraduate Certificate),curso_corto,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Family Nurse Practitioner (Post-Master's Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Film and Culture (Graduate Certificate),posgrado,Artes,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,FinTech (Graduate Certificate),posgrado,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,FinTech (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Genomics and Predictive Health (Graduate Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Geographic Information Systems (Undergraduate Certificate),curso_corto,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Geographic Information Systems (Graduate Certificate),posgrado,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Gerontology (Undergraduate Certificate),curso_corto,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Health Administration (Graduate Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Healthcare Information Systems (Undergraduate Certificate),curso_corto,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Healthy Aging (Undergraduate Certificate),curso_corto,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Healthy Aging (Graduate Certificate),posgrado,Salud,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Hospitality and Tourism Management (Graduate Certificate),posgrado,Hospitalidad,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Hospitality and Tourism Management (Undergraduate Certificate),curso_corto,Hospitalidad,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Innovation Entrepreneurship (Graduate Certificate),posgrado,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Instructional Design (Graduate Certificate),posgrado,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Interdisciplinary Applications of Artificial Intelligence: Business (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Interdisciplinary Applications of Artificial Intelligence: Scientific (Undergraduate Certificate),curso_corto,Ciencias,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Interdisciplinary Applications of Artificial Intelligence: Societal (Undergraduate Certificate),curso_corto,Ciencias Sociales,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Interdisciplinary Applications of Artificial Intelligence: Technology (Undergraduate Certificate),curso_corto,Tecnología,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,International Business (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Investment Management (Undergraduate Certificate),curso_corto,Negocios,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,K-12 Online Teaching (Graduate Certificate),posgrado,Educación,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Latin American Studies (Undergraduate Certificate),curso_corto,Humanidades,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Literary Translation (Graduate Certificate),posgrado,Idiomas,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
01,Florida Atlantic University,Marine Materials and Offshore Engineering (Undergraduate Certificate),curso_corto,Ingeniería,no indicada,-,https://www.fau.edu/programs/,USA,"Boca Raton, FL",fau.edu,
